time,provider,network_type,accuracy,latitude,longitude,altitude,bearing,speed,travelstate,times,date,location,extracted_location,road_name,building_name,city_name,full_address_extracted
1365129138,network,wifi,36.487,43.70617,-72.28328,0.0,0.0,0.0,stationary,2013-04-05 02:32:18,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365130337,network,wifi,34.48,43.70619,-72.2833,0.0,0.0,0.0,stationary,2013-04-05 02:52:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365131537,network,wifi,34.236,43.70621,-72.28327,0.0,0.0,0.0,stationary,2013-04-05 03:12:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365132737,network,wifi,30.613,43.70617,-72.2833,0.0,0.0,0.0,stationary,2013-04-05 03:32:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365133937,network,wifi,33.543,43.70618,-72.28328,0.0,0.0,0.0,stationary,2013-04-05 03:52:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365135137,network,wifi,36.811,43.70617,-72.2833,0.0,0.0,0.0,stationary,2013-04-05 04:12:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365136337,network,wifi,35.758,43.70612,-72.28327,0.0,0.0,0.0,stationary,2013-04-05 04:32:17,2013-04-05,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1365137537,network,wifi,36.185,43.70618,-72.28329,0.0,0.0,0.0,stationary,2013-04-05 04:52:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365138642,network,wifi,34.956,43.70617,-72.28326,0.0,0.0,0.0,stationary,2013-04-05 05:10:42,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365139937,network,wifi,34.788,43.70619,-72.28329,0.0,0.0,0.0,stationary,2013-04-05 05:32:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365141137,network,wifi,35.318,43.70619,-72.28328,0.0,0.0,0.0,stationary,2013-04-05 05:52:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365142337,network,wifi,35.764,43.70618,-72.28329,0.0,0.0,0.0,stationary,2013-04-05 06:12:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365143537,network,wifi,35.611,43.70618,-72.2833,0.0,0.0,0.0,stationary,2013-04-05 06:32:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365144737,network,wifi,30.628,43.70617,-72.2833,0.0,0.0,0.0,stationary,2013-04-05 06:52:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365145937,network,wifi,35.922,43.70618,-72.28328,0.0,0.0,0.0,stationary,2013-04-05 07:12:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365147137,network,wifi,33.207,43.70618,-72.28329,0.0,0.0,0.0,stationary,2013-04-05 07:32:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365148337,network,wifi,37.182,43.70617,-72.28326,0.0,0.0,0.0,stationary,2013-04-05 07:52:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365149537,network,wifi,33.244,43.70618,-72.28329,0.0,0.0,0.0,stationary,2013-04-05 08:12:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365150737,network,wifi,35.887,43.70615,-72.2833,0.0,0.0,0.0,stationary,2013-04-05 08:32:17,2013-04-05,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1365151937,network,wifi,36.024,43.70615,-72.2833,0.0,0.0,0.0,stationary,2013-04-05 08:52:17,2013-04-05,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1365153137,network,wifi,35.824,43.70616,-72.28328,0.0,0.0,0.0,stationary,2013-04-05 09:12:17,2013-04-05,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1365154337,network,wifi,36.505,43.70617,-72.2833,0.0,0.0,0.0,stationary,2013-04-05 09:32:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365155537,network,wifi,32.963,43.70619,-72.28329,0.0,0.0,0.0,stationary,2013-04-05 09:52:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365156737,network,wifi,36.857,43.70616,-72.28323,0.0,0.0,0.0,stationary,2013-04-05 10:12:17,2013-04-05,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1365157937,network,wifi,35.981,43.70617,-72.2833,0.0,0.0,0.0,stationary,2013-04-05 10:32:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365159137,network,wifi,33.324,43.70618,-72.28329,0.0,0.0,0.0,stationary,2013-04-05 10:52:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365160256,network,wifi,36.649,43.70615,-72.28326,0.0,0.0,0.0,stationary,2013-04-05 11:10:56,2013-04-05,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1365161537,network,wifi,37.457,43.70616,-72.28328,0.0,0.0,0.0,stationary,2013-04-05 11:32:17,2013-04-05,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1365162715,network,wifi,37.9,43.70616,-72.28328,0.0,0.0,0.0,stationary,2013-04-05 11:51:55,2013-04-05,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1365163937,network,wifi,36.07,43.70618,-72.28329,0.0,0.0,0.0,stationary,2013-04-05 12:12:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365165137,network,wifi,32.425,43.70616,-72.28329,0.0,0.0,0.0,stationary,2013-04-05 12:32:17,2013-04-05,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1365166337,network,wifi,37.127,43.70614,-72.28329,0.0,0.0,0.0,stationary,2013-04-05 12:52:17,2013-04-05,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1365167537,network,wifi,33.002,43.70619,-72.28329,0.0,0.0,0.0,stationary,2013-04-05 13:12:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365168737,network,wifi,36.754,43.70617,-72.28329,0.0,0.0,0.0,stationary,2013-04-05 13:32:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365171137,network,wifi,27.013,43.70873,-72.28394,0.0,0.0,0.0,moving,2013-04-05 14:12:17,2013-04-05,"Class of 1978 Life Sciences Center, 78 College Street, Hanover, NH 03755, United States of America",,,,,
1365172337,network,wifi,45.369,43.70867,-72.28368,0.0,0.0,0.0,stationary,2013-04-05 14:32:17,2013-04-05,"Class of 1978 Life Sciences Center, 78 College Street, Hanover, NH 03755, United States of America",,,,,
1365173524,network,wifi,47.967,43.7088,-72.284,0.0,0.0,0.0,stationary,2013-04-05 14:52:04,2013-04-05,"Class of 1978 Life Sciences Center, 78 College Street, Hanover, NH 03755, United States of America",,,,,
1365174737,network,wifi,39.041,43.70688,-72.28344,0.0,0.0,0.0,moving,2013-04-05 15:12:17,2013-04-05,"24 North Park Street, Hanover, NH 03755, United States of America",,,,,
1365175937,network,wifi,20.0,43.70613,-72.28329,0.0,0.0,0.0,stationary,2013-04-05 15:32:17,2013-04-05,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1365177137,network,wifi,34.511,43.70617,-72.28329,0.0,0.0,0.0,stationary,2013-04-05 15:52:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365178337,network,wifi,34.7,43.70617,-72.2833,0.0,0.0,0.0,stationary,2013-04-05 16:12:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365179537,network,wifi,29.652,43.70619,-72.28329,0.0,0.0,0.0,stationary,2013-04-05 16:32:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365180707,network,wifi,35.062,43.70617,-72.28325,0.0,0.0,0.0,stationary,2013-04-05 16:51:47,2013-04-05,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1365181937,network,wifi,30.781,43.70617,-72.28328,0.0,0.0,0.0,stationary,2013-04-05 17:12:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365183137,network,wifi,35.763,43.70619,-72.28327,0.0,0.0,0.0,stationary,2013-04-05 17:32:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365184337,network,wifi,35.83,43.70618,-72.28328,0.0,0.0,0.0,stationary,2013-04-05 17:52:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365185537,network,wifi,35.897,43.70618,-72.28329,0.0,0.0,0.0,stationary,2013-04-05 18:12:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365186737,network,wifi,34.121,43.7062,-72.2833,0.0,0.0,0.0,stationary,2013-04-05 18:32:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365187910,network,wifi,33.981,43.7062,-72.2833,0.0,0.0,0.0,stationary,2013-04-05 18:51:50,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365189137,network,wifi,37.462,43.70616,-72.2833,0.0,0.0,0.0,stationary,2013-04-05 19:12:17,2013-04-05,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1365190337,network,wifi,36.314,43.70617,-72.2833,0.0,0.0,0.0,stationary,2013-04-05 19:32:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365191512,network,wifi,35.792,43.70618,-72.28329,0.0,0.0,0.0,stationary,2013-04-05 19:51:52,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365192737,network,wifi,37.532,43.70617,-72.28327,0.0,0.0,0.0,stationary,2013-04-05 20:12:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365193937,network,wifi,38.489,43.7062,-72.28328,0.0,0.0,0.0,stationary,2013-04-05 20:32:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365195137,network,wifi,36.146,43.70617,-72.2833,0.0,0.0,0.0,stationary,2013-04-05 20:52:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365196337,network,wifi,38.371,43.7062,-72.28327,0.0,0.0,0.0,stationary,2013-04-05 21:12:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365197537,network,wifi,35.771,43.70618,-72.28328,0.0,0.0,0.0,stationary,2013-04-05 21:32:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365198737,network,wifi,36.859,43.70618,-72.28326,0.0,0.0,0.0,stationary,2013-04-05 21:52:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365199937,network,wifi,35.852,43.70618,-72.2833,0.0,0.0,0.0,stationary,2013-04-05 22:12:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365201137,network,wifi,34.461,43.70619,-72.28331,0.0,0.0,0.0,stationary,2013-04-05 22:32:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365202337,network,wifi,32.873,43.70619,-72.2833,0.0,0.0,0.0,stationary,2013-04-05 22:52:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365203537,network,wifi,39.677,43.7062,-72.28329,0.0,0.0,0.0,stationary,2013-04-05 23:12:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365204737,network,wifi,38.731,43.70616,-72.28326,0.0,0.0,0.0,stationary,2013-04-05 23:32:17,2013-04-05,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1365205937,network,wifi,35.16,43.70619,-72.28328,0.0,0.0,0.0,stationary,2013-04-05 23:52:17,2013-04-05,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365207022,network,wifi,36.335,43.70617,-72.2833,0.0,0.0,0.0,stationary,2013-04-06 00:10:22,2013-04-06,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365208337,network,wifi,36.382,43.70616,-72.28326,0.0,0.0,0.0,stationary,2013-04-06 00:32:17,2013-04-06,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1365209537,network,wifi,31.139,43.70617,-72.28329,0.0,0.0,0.0,stationary,2013-04-06 00:52:17,2013-04-06,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365210737,network,wifi,33.454,43.70618,-72.2833,0.0,0.0,0.0,stationary,2013-04-06 01:12:17,2013-04-06,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365211937,network,wifi,35.987,43.70618,-72.28324,0.0,0.0,0.0,stationary,2013-04-06 01:32:17,2013-04-06,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365213137,network,wifi,36.258,43.70617,-72.2833,0.0,0.0,0.0,stationary,2013-04-06 01:52:17,2013-04-06,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365214337,network,wifi,34.632,43.70616,-72.28328,0.0,0.0,0.0,stationary,2013-04-06 02:12:17,2013-04-06,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1365215537,network,wifi,37.846,43.70619,-72.28327,0.0,0.0,0.0,stationary,2013-04-06 02:32:17,2013-04-06,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365216737,network,wifi,30.452,43.70617,-72.2833,0.0,0.0,0.0,stationary,2013-04-06 02:52:17,2013-04-06,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365217937,network,wifi,36.437,43.70617,-72.28325,0.0,0.0,0.0,stationary,2013-04-06 03:12:17,2013-04-06,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1365219137,network,wifi,36.042,43.70613,-72.28326,0.0,0.0,0.0,stationary,2013-04-06 03:32:17,2013-04-06,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1365220337,network,wifi,38.002,43.70617,-72.28328,0.0,0.0,0.0,stationary,2013-04-06 03:52:17,2013-04-06,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365221537,network,wifi,38.35,43.70618,-72.28328,0.0,0.0,0.0,stationary,2013-04-06 04:12:17,2013-04-06,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365222737,network,wifi,33.767,43.70617,-72.28328,0.0,0.0,0.0,stationary,2013-04-06 04:32:17,2013-04-06,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365223937,network,wifi,38.97,43.70619,-72.28329,0.0,0.0,0.0,stationary,2013-04-06 04:52:17,2013-04-06,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365225137,network,wifi,35.496,43.70618,-72.28329,0.0,0.0,0.0,stationary,2013-04-06 05:12:17,2013-04-06,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365226337,network,wifi,34.802,43.70617,-72.28329,0.0,0.0,0.0,stationary,2013-04-06 05:32:17,2013-04-06,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365227537,network,wifi,31.442,43.70617,-72.2833,0.0,0.0,0.0,stationary,2013-04-06 05:52:17,2013-04-06,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365228737,network,wifi,37.517,43.70616,-72.28329,0.0,0.0,0.0,stationary,2013-04-06 06:12:17,2013-04-06,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1365229937,network,wifi,34.839,43.70616,-72.2833,0.0,0.0,0.0,stationary,2013-04-06 06:32:17,2013-04-06,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1365231137,network,wifi,38.792,43.70617,-72.28329,0.0,0.0,0.0,stationary,2013-04-06 06:52:17,2013-04-06,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365232337,network,wifi,38.369,43.70618,-72.28328,0.0,0.0,0.0,stationary,2013-04-06 07:12:17,2013-04-06,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365233537,network,wifi,37.568,43.70618,-72.28327,0.0,0.0,0.0,stationary,2013-04-06 07:32:17,2013-04-06,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365234737,network,wifi,35.455,43.70618,-72.28329,0.0,0.0,0.0,stationary,2013-04-06 07:52:17,2013-04-06,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365235937,network,wifi,37.144,43.70617,-72.28326,0.0,0.0,0.0,stationary,2013-04-06 08:12:17,2013-04-06,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365237137,network,wifi,35.759,43.70618,-72.2833,0.0,0.0,0.0,stationary,2013-04-06 08:32:17,2013-04-06,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365238337,network,wifi,37.696,43.70617,-72.28327,0.0,0.0,0.0,stationary,2013-04-06 08:52:17,2013-04-06,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365239540,network,wifi,38.179,43.7062,-72.28327,0.0,0.0,0.0,stationary,2013-04-06 09:12:20,2013-04-06,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365240737,network,wifi,37.521,43.70616,-72.28329,0.0,0.0,0.0,stationary,2013-04-06 09:32:17,2013-04-06,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1365241937,network,wifi,38.471,43.70617,-72.28328,0.0,0.0,0.0,stationary,2013-04-06 09:52:17,2013-04-06,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365243137,network,wifi,36.064,43.70617,-72.2833,0.0,0.0,0.0,stationary,2013-04-06 10:12:17,2013-04-06,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365244337,network,wifi,36.668,43.70617,-72.28326,0.0,0.0,0.0,stationary,2013-04-06 10:32:17,2013-04-06,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365245537,network,wifi,36.813,43.70615,-72.28324,0.0,0.0,0.0,stationary,2013-04-06 10:52:17,2013-04-06,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1365246737,network,wifi,38.604,43.70617,-72.28329,0.0,0.0,0.0,stationary,2013-04-06 11:12:17,2013-04-06,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365247937,network,wifi,36.166,43.70615,-72.28328,0.0,0.0,0.0,stationary,2013-04-06 11:32:17,2013-04-06,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1365249137,network,wifi,37.082,43.70618,-72.28326,0.0,0.0,0.0,stationary,2013-04-06 11:52:17,2013-04-06,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365250337,network,wifi,34.229,43.70617,-72.28329,0.0,0.0,0.0,stationary,2013-04-06 12:12:17,2013-04-06,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365251537,network,wifi,35.716,43.70616,-72.28328,0.0,0.0,0.0,stationary,2013-04-06 12:32:17,2013-04-06,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1365252737,network,wifi,36.778,43.70617,-72.28326,0.0,0.0,0.0,stationary,2013-04-06 12:52:17,2013-04-06,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365253937,network,wifi,37.61,43.70618,-72.28327,0.0,0.0,0.0,stationary,2013-04-06 13:12:17,2013-04-06,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365255137,network,wifi,37.432,43.70617,-72.28327,0.0,0.0,0.0,stationary,2013-04-06 13:32:17,2013-04-06,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1365256337,network,wifi,37.295,43.70616,-72.2833,0.0,0.0,0.0,stationary,2013-04-06 13:52:17,2013-04-06,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
